X,Y
943980,577709
860635,562952
747491,542707
951330,578152
570618,511766
894882,566953
814402,553065
525101,503793
818972,552262
970734,576862
710865,534095
674442,528102
939718,571256
773959,544099
621001,519241
938828,569793
989764,577723
890394,561711
975425,575180
846707,554644
903235,563251
975779,574068
709155,532298
867415,556965
909415,563424
700718,530887
924527,565231
996673,576221
904852,561813
967042,570613
923439,563916
671287,525575
915716,562496
805575,545826
811665,546704
783634,542368
673329,525718
894555,558664
857679,553142
865863,554194
971808,569800
651225,522089
916481,561327
591944,513161
819892,546515
649942,521556
959449,566227
738221,533888
682784,525767
764432,537164
890181,554862
760640,536235
705127,528424
834856,546321
995760,568266
984250,566432
979271,565614
699622,526714
763066,535102
990968,565265
730224,530244
927865,555973
700029,525973
913107,553465
951955,558439
894918,550813
720062,528057
960873,558670
936597,554722
968788,558398
730253,528549
722294,527475
938282,553983
862431,544605
992703,560524
846564,542256
942607,553662
932743,552172
616127,513810
882477,545455
874218,544210
975812,555748
761320,530524
968788,554758
942384,551647
884753,544884
777201,532177
915076,548122
895075,545768
993335,556982
731073,526572
718637,525050
779080,531797
981383,554830
949617,550992
956730,551680
978025,552936
695024,521437
897486,542484
898515,542470
941616,546990
856829,537900
778716,529511
884870,540705
732256,524360
955999,547526
812667,532225
804790,531214
794999,529783
984509,548495
983887,547984
980001,547364
935728,542852
962451,545208
909012,538726
978991,545134
797358,527926
551090,504768
705400,519056
796570,527302
889721,535782
573328,506626
737265,521182
768794,523878
717157,518859
618706,510161
790759,524803
842498,529090
882122,531871
836204,527562
785508,523132
988617,539385
956324,535691
798006,523302
951843,535180
849923,527117
844511,526531
736374,518084
845396,526273
763518,520017
941202,533185
996766,537162
923620,531563
980933,535046
715449,515697
997069,535638
800003,521533
798034,521109
932468,530209
952664,531518
979160,533230
867660,525419
808101,520930
878365,525617
791025,519624
869823,524831
760023,517465
802923,519781
882385,524344
994073,531119
684852,511656
969860,529041
914223,525622
892370,523704
638274,508483
811281,518382
957185,526747
656765,509266
923250,524535
900307,523129
837076,519315
930701,524574
809583,517340
814011,517451
946797,523817
823479,517221
746739,512413
987902,523801
859445,517183
943742,520915
731959,510879
910622,518632
808115,513875
586707,504102
821486,514152
907989,517541
681123,507882
662675,507090
716737,509278
879736,515914
844295,514408
607494,504688
901839,516176
899411,516017
680851,507310
949372,517322
740257,508678
851110,511793
692947,506183
996336,515129
960895,513857
787344,508285
975393,512775
911243,510332
951838,510615
870755,508707
546553,501435
874757,508416
642081,503431
791827,506251
738975,505073
702477,503978
935791,507603
979194,507191
563422,501302
644346,502278
824848,503770
900630,504130
992200,504866
649150,501727
604853,501312
772159,502542
874014,503218
830255,502590
867792,502701
656220,501410
551167,500777
955553,501944
936728,501451
844961,500222
878283,500183
862937,499954
997089,499660
563953,500362
746820,499705
899537,498975
639245,500025
951637,498705
561490,500302
872478,498750
942492,498331
851220,498352
876921,498046
762445,498443
686414,498974
931575,496802
963446,496389
945671,496163
862030,496964
991066,494534
899278,495470
790847,496608
741222,496880
912466,493955
865754,494524
903855,493812
970732,492673
736039,496458
876073,493895
766225,495790
730503,496106
818839,494179
908012,492039
843205,493156
707483,496102
908122,491638
940420,490836
718677,495780
571572,499080
623580,497883
851829,492496
648529,497002
919580,489901
872487,490915
780463,493162
853055,491026
924306,488938
963310,487423
834482,490715
871253,489590
596437,497756
937197,485975
856663,488601
958022,484952
708630,493431
738832,491828
880066,486353
893463,485570
866927,486502
916765,484215
866583,485804
977405,481078
951155,481561
717168,491500
905304,482808
853975,484244
941165,479831
796250,486383
789038,485607
919397,478700
855797,482030
729933,488597
790696,484109
594848,495414
931294,475701
957635,474004
888366,477222
869668,478142
906686,475651
941757,473017
882147,476576
877188,475869
574178,495983
774339,482314
856685,476202
914359,471122
847460,475727
677602,488066
928129,469551
657454,489101
958357,466097
748352,481950
780187,479212
716869,484136
929516,467420
715963,483848
901202,468972
830926,473808
895478,468370
964264,462242
861635,470793
859475,470321
907121,465813
900550,466266
950855,461833
829849,471905
852420,469121
568660,494859
899228,464356
927928,461477
932457,460922
986164,454644
935109,459357
931763,459593
759303,476107
701833,481552
961816,456286
692407,482356
722665,479035
692507,481733
921683,457242
548434,496119
766256,473064
989072,448857
726769,476860
701399,479580
958764,451559
969628,449988
901212,457085
766102,471739
815681,466074
924164,453700
833168,463644
937322,451873
568764,493473
804927,466568
963671,448352
726182,475334
832413,463019
846998,461278
962253,446699
730987,473965
917047,451304
814729,462814
695090,476993
796555,464255
755929,468957
959265,443208
998839,438001
979776,439522
790506,463483
931842,444746
743631,469155
777321,464579
846990,455301
603687,487584
985387,436577
624699,484730
944268,441905
793765,461833
930786,442788
878753,449821
987787,434735
786220,461817
950512,438632
982653,433878
902993,444883
773535,462940
753310,465582
976692,433757
843815,452556
941156,438422
961237,435421
635956,481868
879176,446792
954395,435892
784828,460308
733036,467556
815207,455580
804496,457091
795214,457834
994930,427903
993338,427945
623850,482946
842028,449930
982290,428675
796545,456598
804205,455404
850172,448295
870076,444864
842969,447865
720432,466978
729666,465398
749915,462177
859548,444832
943288,431545
892860,438668
966647,426249
776605,456867
877934,440351
821864,449315
771304,456767
859784,442007
886532,437228
862993,441138
816168,448329
767916,456053
761334,457107
703856,466407
685845,469440
984098,417060
865982,437661
970412,419182
694110,467480
995851,414363
954497,421538
821304,444876
873900,434712
922545,425716
559910,490867
973494,416125
808604,445899
909219,427276
663914,471665
810462,444742
635591,476782
918190,423701
863598,433854
643708,474859
898595,426928
876333,431066
826617,440201
978498,411437
869731,431544
930605,419900
777605,448563
573342,487681
860708,432522
683660,466465
937478,417377
969832,410772
980287,408460
915432,420869
899293,423833
929343,417706
847555,433710
801097,442311
839293,434615
801962,441957
959377,409463
888977,423062
904241,419894
851598,430082
828837,434693
840432,432319
808367,438850
929193,413925
973960,403702
872144,424772
832636,432751
953570,406714
817575,434682
524848,496592
910218,414858
780818,441841
973390,400228
891280,417506
962933,401910
886640,418202
923516,410154
732287,451190
854623,424324
888030,416708
944012,403825
907485,411305
686747,460215
726894,451210
623330,474260
738430,448421
805373,432941
912922,408469
989558,390781
921886,405178
831218,425663
838718,423899
745762,445156
642471,469000
967647,393244
845497,421588
841223,422556
935933,400265
972444,391429
831984,424233
707521,453325
824869,425797
859400,417642
801216,431167
843339,420936
738539,445490
892296,408951
970306,390057
751665,441969
931184,398565
906891,403658
698095,453702
901678,403986
792128,430661
923456,398282
821127,423158
921356,397935
748380,440634
724187,446549
994301,379616
726862,445782
939244,392817
578858,482461
909885,400098
847758,415442
905447,401069
850994,414591
700678,451517
893351,402813
851918,412828
895601,401183
986719,377606
820317,419930
925743,392531
941577,388317
993676,373870
661122,460166
693470,451486
650515,462712
931376,389047
655146,461328
924706,390332
717534,444818
820071,417690
938839,385917
924750,389254
804086,421023
597001,476131
996146,368155
901087,393557
999275,366847
974140,373187
905276,391579
877906,398654
782533,424735
761953,430228
780427,424792
663967,456952
935120,381553
861595,401916
839119,407983
915391,386678
576942,480794
860102,401321
916330,385312
757209,429874
976307,367908
722378,439468
857493,401204
880894,393966
782497,421922
919639,382765
895461,389219
585928,477556
963876,368496
561273,484453
585994,477120
566805,482743
952962,368571
691800,445500
736787,431933
987637,357247
885826,386815
951950,366164
608357,469732
927579,371774
895157,381411
925094,371976
885095,383999
927783,370694
895276,380181
820374,403157
905331,376778
719777,434070
695565,441277
688394,443427
678240,446558
986526,349345
842322,394312
857579,389330
761807,419298
832982,396597
980744,349533
951555,358521
866210,385697
895822,375936
777840,413383
977242,349138
792276,408527
876306,381251
896658,374584
966709,351797
858973,385940
628764,460678
774688,413106
834272,393597
871180,381400
931882,361577
598886,470265
787024,408448
860601,384286
774092,412523
997668,336805
737738,423305
919823,362462
832191,391650
894555,370799
980084,342021
634190,457497
907738,364359
870295,376663
639146,455203
607523,465953
905619,364059
988293,335193
668297,444848
759775,413373
904382,363260
918836,358118
803462,397867
663947,445971
661160,446931
917328,358138
718480,426876
583465,473679
983407,334606
621381,460463
985363,333865
734267,420892
803817,396122
794275,399384
988824,331016
785281,402371
808069,394210
918463,355161
674818,440988
678245,438888
576263,475395
837576,381389
952091,339980
864750,370715
753762,410770
967204,333010
926747,347632
954838,337254
934290,344441
840369,378676
812252,388914
628401,455688
989179,323282
983914,325083
992783,321449
675046,438331
996534,319898
829854,381287
768148,403905
935698,341943
876822,363677
941842,339182
863901,368020
688178,432953
566409,478133
634345,452783
836234,377485
930279,341924
838840,375658
524962,493468
754655,407127
826257,380075
698308,428122
809773,385996
980903,321415
803113,388291
930310,340023
722010,418484
785553,394059
956413,328722
767086,400646
586669,469519
964974,323759
994178,311705
981459,316062
799651,386528
709836,421207
970863,318664
630250,451903
981604,314040
904552,344256
932979,332388
622077,454839
989733,309781
866970,358170
864634,358729
849380,364630
881653,351561
692587,426453
720058,415262
873549,354043
805419,380976
965801,316795
818927,375426
975724,312224
851424,362009
954714,320565
738659,407193
933757,327904
819219,374064
795161,383294
640719,445932
930625,328215
868778,353088
814839,374533
725554,410907
646763,443056
664985,435325
668082,433900
807098,376353
747598,400801
763315,394255
640364,444706
536603,487852
724618,409324
811100,372684
844258,358690
781081,385120
894745,337159
718091,411249
674334,429382
928320,321258
649453,439672
668353,431573
952475,310361
877278,341980
790682,378934
869130,345123
809632,370197
953328,308452
699531,417281
684149,423798
985922,293608
622855,450150
709401,412652
679588,425428
802908,371995
856935,348477
937916,313034
755472,392220
828877,360281
995967,287643
758129,390682
714666,409528
842612,353228
777420,381665
716942,408005
685495,421768
774326,381862
716199,407448
939254,307610
898175,325804
750658,391337
988799,284819
892119,327369
826026,356483
948656,300996
817699,359916
987103,283147
920851,312500
882035,329793
650471,434969
734750,396119
947252,298402
985243,280711
811999,359785
895985,320569
990097,276791
908900,313590
682003,418881
772694,376581
989756,275422
967178,285917
897283,318303
976909,281154
962013,287547
700261,409653
968107,284117
876522,327001
986714,275168
837411,345139
925229,303471
906825,311828
820971,351457
639767,437224
950627,289234
806142,357816
829182,345450
903520,309538
909444,306681
865552,327613
873029,323723
788524,364258
888895,315721
811065,353050
874515,322282
822738,346917
857197,330176
749569,382382
974420,271893
970186,273289
832645,340596
941500,287210
947266,284090
991845,261614
891352,311022
882882,315177
664852,422144
814125,348262
703924,401980
941354,283339
774674,366412
617455,444695
936875,284306
934279,285222
767453,369062
936562,283792
961088,271348
942652,280014
981945,259135
929491,285261
978738,259834
830238,335381
749248,376480
701840,400645
648891,427570
950138,272972
903843,296653
906277,295314
815971,341369
999281,247140
597433,453485
720751,389892
743725,376519
993512,245470
888708,300157
819671,336098
786779,352989
667141,415866
895969,295481
762409,365731
667563,415616
764933,364395
727895,383640
966691,257178
855824,315690
862808,311755
939346,271181
829050,329495
631170,434169
873749,305358
971705,252393
770150,359782
956981,259722
995151,239176
829027,327105
808263,338126
964483,254072
987696,241408
786125,349745
755171,365797
965382,251540
933583,268371
906164,283220
918270,276610
952329,257631
997218,232976
990190,236458
999134,231472
845700,314608
991161,234285
798381,340054
774368,353046
658509,416607
680595,404215
925757,268698
953544,253055
854109,307464
978179,238592
792278,341689
772395,352525
860757,303368
785647,344555
705003,389515
861990,301726
985577,231980
951400,251073
616501,438670
944812,254017
693465,395226
912408,272048
768159,353140
976162,235855
761130,356665
893086,281726
629893,430502
722627,378016
882948,286881
833020,315166
972093,236023
769727,350578
554736,472862
909441,270852
620007,435450
979484,229811
989238,223936
922086,262363
919862,262869
931760,255753
813883,323371
978735,228250
703033,386933
769098,348226
594563,449240
788386,336697
989263,219811
654358,414157
994361,215745
639893,422269
961978,233673
915379,260878
870824,286924
724459,372640
768252,346550
975472,224728
958333,234327
726131,371012
933654,248515
879162,280628
886166,275721
873080,283434
978881,218762
959882,228536
868938,282609
593069,448128
927261,246340
802786,321429
928949,244950
890716,267882
807095,318415
655651,410019
889071,268496
717032,372694
908255,256283
966040,220893
937465,238136
831693,302293
759617,345945
933392,238821
996764,198879
607263,438249
707934,376180
921181,244563
924370,241188
676134,395007
923369,240925
983754,203262
897556,256893
758285,343512
802316,315929
995837,195162
852898,283901
853651,283119
995036,194485
825035,300625
977396,204914
822382,301875
894642,256228
872889,269850
746739,349050
668788,397766
930915,231427
844309,286211
683912,387589
768315,333551
923447,234504
876633,263702
812212,304785
950742,215717
911885,240593
937778,223889
877855,262204
785724,321072
722490,361429
951439,214195
733818,353642
885429,255439
993232,185700
841352,283662
922624,231053
881067,257897
818341,298259
924978,228823
740149,348301
913670,235397
637106,415271
972230,197065
731706,353599
875350,259737
948943,210593
907987,236125
843233,278512
724634,355963
779240,319757
738704,345972
959496,198821
864907,261692
984648,181313
894465,241452
753977,335120
834008,281656
975337,187299
552130,469762
946358,205102
925914,218593
831665,281742
844294,272999
832893,280605
870966,254347
662613,394759
954522,197346
826719,283685
576222,452952
907844,227736
625267,419617
910150,226108
599819,436801
787502,309033
975251,181149
779810,314007
756284,329561
987005,171862
886925,240137
644857,405486
834382,275572
889631,237451
928886,209741
907891,223529
853835,260482
768161,319590
956560,188593
926089,209631
580443,448976
899415,226976
836468,270046
918769,212619
819861,281446
557588,464559
839521,267222
831775,272403
980359,168159
857642,253146
748934,329113
836278,267138
846382,259814
705001,359604
664895,387650
747572,328846
890724,226994
708649,356412
867984,242966
988586,155809
845280,257940
713027,352527
990610,153359
708670,355305
855636,249660
804798,285996
915756,206198
981390,159028
896096,219679
779520,303321
718104,347490
911512,207590
745958,326918
778780,303021
915419,203934
937879,187497
839135,258479
966124,165835
963992,167258
903005,211548
959554,170260
632423,408468
720695,344019
689500,366700
855469,245196
926704,192492
822446,268718
573845,450593
547671,469838
780155,297941
910445,201615
769508,305762
800148,282970
814540,272038
927974,187771
769632,305011
900641,207574
920123,192162
701529,354826
822779,264181
845494,246460
937597,177217
864858,231677
851456,241626
943794,172166
740440,324691
724402,336543
953493,163176
938313,174405
589303,437756
782122,292120
873337,222486
939879,172085
908298,195843
751392,314653
702737,351514
869699,224428
783651,289728
981234,139649
856569,234299
657530,385355
597763,430769
999581,124797
917248,187261
941474,168507
642764,396209
631147,405047
956321,156680
951310,160284
847725,239307
777516,292914
624019,410279
781014,290023
605391,424496
762703,303786
557113,461411
778727,291203
836413,246501
903074,194814
859141,228316
732673,325582
548938,467406
531109,481161
690290,357478
953798,152775
839580,240472
594574,431486
972628,135592
972909,134981
611658,417872
977597,130631
928323,168947
656280,382590
862516,220131
784708,280487
730847,322870
994427,114499
808377,261508
627895,404212
926967,167501
921527,171464
607303,420345
922589,170468
637872,396063
913307,177660
948281,149874
803347,264288
855124,222711
883959,199745
776975,284806
890894,193833
993005,111211
975787,124407
974396,124899
985088,114395
906425,177511
744190,308296
771603,286071
901682,180576
783628,275970
764204,291478
750660,302329
937939,149715
722388,324608
856170,215744
772125,283939
672055,365168
579213,440877
899166,179641
935661,149762
933093,151590
668484,367792
715676,328708
945685,139389
698685,342241
838736,227093
770342,283213
869822,201255
921964,157971
985682,105135
869266,200195
921724,156380
768056,283603
651819,379708
834164,228450
831265,230771
744111,302858
937221,142388
765357,285147
738527,307323
918761,157247
726101,317236
923595,152443
601046,421035
790806,261802
862568,201297
967258,113315
854641,207852
833445,225615
645653,383265
944869,131418
705327,332685
927306,145608
894225,173260
994242,88912
911685,158482
726260,314399
585617,433177
771267,275491
679647,353242
776055,271383
950387,122790
655595,373430
850191,207962
895943,168290
846588,210120
700799,334423
998768,79454
883272,176957
944414,123681
902115,159672
658410,369268
684467,346571
978376,92656
637023,387462
786441,258327
865727,189666
967243,101892
924808,138534
958219,109641
822305,226717
942584,121819
677708,351447
737480,299359
980285,87748
964658,101135
933090,128603
904672,152908
943286,119081
589465,427652
617771,402889
573811,441322
703784,327482
998318,69455
789764,252017
871893,179884
983915,81503
908422,147495
904730,150660
932385,125770
971365,90783
789194,251192
965975,95282
603175,414951
945570,112640
704786,325128
563547,449819
862798,185514
771805,265236
977363,82706
904772,146888
832419,210851
902021,148850
660737,362963
904220,146142
961899,94365
724910,305420
803713,235057
997108,61365
816835,222597
844212,197848
937783,112988
836465,203792
863557,179083
940846,109558
953235,97956
829389,209409
753723,277430
966895,85344
690148,334573
820246,217242
926748,119824
766248,264997
740807,287101
958220,89063
594913,419597
796398,235684
825154,208867
818714,214679
976930,69735
897171,142658
691914,330308
965745,78670
978877,66604
994907,51843
948156,94562
769991,257336
942573,97324
758309,267325
919369,118394
672937,346100
790685,236920
848231,183598
707844,313461
988660,52880
895341,139374
814428,214125
995593,44839
791354,234919
768089,256575
976266,62566
922785,112288
935487,100304
974051,64059
933023,101025
917083,115805
628235,386086
980470,55936
787649,236514
952975,81110
945050,88484
645647,369144
913226,117168
925140,105764
903689,125851
750953,269370
774417,247111
968853,63418
986840,45903
829229,194859
643775,370072
831092,192467
745677,273397
781566,239348
894397,131980
916621,110247
690320,325097
855772,167117
900165,124276
784799,234256
733648,282398
849292,171175
798518,219838
736672,279116
753276,263000
945303,78101
629838,381378
554348,454051
733345,281304
944679,77257
967420,55053
880662,138556
744431,270183
552603,455533
727684,285788
749365,264636
904368,114178
704917,307461
998825,21786
537216,470298
856231,159967
891057,125708
987260,31880
770029,242983
717634,293718
919762,96065
887500,127543
873069,141041
855190,158376
955796,59677
795975,215757
864586,148056
957005,55953
898206,113587
987188,25565
897139,114112
731128,278071
921124,90217
667125,340739
912942,96459
778571,229713
963473,45718
782144,225922
887909,120663
723826,283756
856335,151267
785738,221622
826351,180836
995338,12064
902109,104788
947058,59851
654677,351991
657315,349192
964925,41208
990656,15179
827670,178387
948614,57170
687030,319225
970710,34812
888372,115892
921844,82121
920869,82851
993285,9737
731559,273278
915831,87471
899846,103343
909205,93735
808520,194623
676308,328275
893360,108346
742735,260810
750188,253075
959801,40488
576025,429610
861717,139406
868464,131698
803191,198117
722706,279754
787426,213287
736189,265309
982140,13634
873104,125137
917107,80039
902302,95166
855781,142417
906219,90562
856395,141508
885745,111010
922835,72583
982621,10957
829045,168502
974375,18746
891376,103413
814299,182755
946276,46612
706848,293193
988910,1829
789734,207463
743900,254666
731258,267404
858399,135620
938929,51828
931558,59077
736462,260785
815970,177975
925270,63856
901701,88270
854012,137944
830444,162131
828726,163869
829173,162727
928764,58542
914355,73423
918357,68743
610180,391211
777698,215250
840422,148999
574500,428573
900655,85440
976435,5275
795594,195677
972086,9501
922722,59651
970916,8343
920484,60520
799471,188821
889497,93007
976360,596
892709,89276
967918,9270
795647,192423
834175,151148
687681,306743
904331,74952
901147,78259
845758,137453
851424,131272
736543,253844
708669,283563
902041,75631
949740,23938
798326,186019
708516,281848
717350,272255
759067,227163
774921,209915
890144,85152
757068,229082
802342,180084
870890,105902
825729,154656
953824,15907
945493,24881
899247,73245
770818,211935
799119,181059
766212,216926
644431,349639
723219,263047
892017,77473
615829,380220
693948,294378
878989,91134
880399,89394
678076,311559
781586,197479
844808,127436
792945,184282
859769,110463
823781,150144
801700,174494
831430,141650
918549,44844
807168,167819
842615,128627
865757,103007
841067,130235
768756,209874
811182,162737
743967,236862
871906,94402
797599,175944
641439,349737
709817,272748
648935,340599
814650,154853
609851,384166
777148,196423
909506,47883
782499,189845
696893,286035
841068,123492
699118,283237
921908,31906
877535,81514
738090,238602
801372,167133
873947,84903
847623,114471
929884,20656
754050,219662
886447,69372
559297,440196
934219,14765
931773,16195
749084,223777
735677,239008
837500,122974
750973,221269
911243,38321
897730,53563
931007,14444
704325,273629
691559,288088
740333,232153
755766,214317
689812,289712
815608,145326
842160,114703
865486,87717
881063,69348
553798,445507
917804,25454
865036,86257
764602,201393
900136,44339
789764,171776
787449,174367
627514,359584
852064,98877
720534,251306
781052,180791
730033,239654
713450,258954
670921,307978
898933,41594
699388,274482
839751,109592
673928,303857
927312,6827
682546,293550
862778,81881
895720,42613
926268,6332
695001,278263
724146,243944
926661,4738
875249,65263
882371,56852
867313,74065
894188,41835
715396,252614
620348,364975
736518,227078
837752,106854
877672,59188
916129,13490
598734,390429
865139,73472
816194,131043
708833,258737
878941,55487
917854,8729
848211,91412
677821,295141
545457,453383
750337,207855
893601,36179
636376,344248
909161,16783
921865,1304
774008,178569
679551,291902
861776,71986
655293,320702
535016,465640
886514,40640
779120,170294
827360,111804
752639,201362
821818,116775
693296,272839
871313,56277
671120,299505
545573,452420
606070,378665
815647,123022
826049,110066
641784,333943
896927,19773
582603,406321
765868,180260
876228,43946
770213,174314
744740,205751
705054,254304
747645,201458
774714,167528
847078,77655
689736,272743
907302,2692
884652,30005
559371,434229
583475,403963
726140,225901
635551,337904
839524,80983
828254,94957
705429,249456
611622,367570
902321,978
851839,64115
825653,97156
566165,424652
716843,233993
857755,55607
893322,10514
630041,343273
815153,108074
782415,149620
870370,37120
895068,4554
839369,75187
834372,81051
668767,292638
716544,230147
803206,118682
703715,246520
758947,175214
847087,61313
828812,83980
715851,229649
778903,148040
712366,233824
833787,76776
812328,104459
747814,187835
874840,23439
775759,150956
717246,226663
804782,112809
778198,146856
599355,379280
882604,10501
888902,2289
860298,39185
732800,204262
638994,326764
603197,373550
859306,38282
593768,385702
693453,255011
760243,167350
708684,234866
827971,77733
787885,130335
638361,326687
552669,439085
592939,385817
784195,133187
712813,227325
758376,167055
626356,341224
662848,292854
868403,20517
691228,255206
868809,19571
848020,47135
658685,298191
811513,95372
845310,50532
810927,96068
690953,255009
782461,133440
756703,166866
715676,220985
809719,94672
770046,146228
644493,314721
807871,95292
810199,91933
827497,68426
735340,192061
672923,276010
814425,85332
586912,391544
681700,263373
839956,49417
751522,168894
785902,122020
588922,388093
743950,177530
858739,21581
767133,145899
773899,136565
673234,273190
629597,332472
583679,394429
842572,39991
707930,224197
864667,9478
784715,118908
828942,58071
868425,3566
769333,138193
792266,106443
646937,306560
738718,179844
588873,386251
668555,276206
711748,216474
576355,403449
858195,13935
729371,191906
752193,160053
790753,106566
718950,204946
789645,106154
819226,64232
782007,115645
563569,420303
751547,157572
802443,86394
838435,35076
776973,121000
825194,52975
786732,106264
833224,40800
607980,357224
733366,180387
850836,14501
816624,62444
601937,365111
821685,54522
788208,101696
631939,322211
658300,284637
661376,279761
807971,71346
682865,249063
797629,84982
769836,124062
762877,133756
757623,140895
644801,302110
734064,173987
684962,244269
822003,47843
812813,60751
759596,136995
784927,100496
694245,230516
731443,175425
802698,72252
616544,340775
673142,258621
678660,250617
793552,83380
742805,156900
817853,47605
817934,46849
727212,178412
630157,319757
839330,14049
794188,79615
847056,1990
720064,187423
771875,110871
746454,147983
728448,173426
806434,58296
624820,325534
561180,419319
833686,17360
710916,198149
671974,255441
834760,14159
780401,93472
749884,138090
790570,74823
662133,266910
650899,282892
815631,34555
639889,299048
598561,361083
824062,20836
625392,320495
720519,176917
754540,125157
770975,99429
733701,155850
705350,198678
781852,81274
764289,107746
717007,179535
632242,308290
643970,290375
772201,94742
812393,32013
584724,380102
736693,147298
556847,422771
572865,397999
822633,12356
724685,163331
803587,41125
806664,36366
547981,435656
717045,172710
811035,26447
824651,4663
732744,147617
823417,6092
596141,360158
790963,54831
688224,215452
783647,64409
813951,16630
780930,68371
805997,27598
712739,174367
794656,42388
746020,118703
801005,30710
669813,239705
699439,192188
586108,372806
751977,107355
655187,262087
724751,150768
639474,286668
555597,421122
575524,389131
816708,1812
743015,119450
790649,42813
740523,122623
678450,222471
752196,103248
629304,301553
717508,159044
791669,39205
812390,4227
631292,297461
771088,70305
729927,137056
774974,63113
720824,151172
737107,123525
738959,119853
616999,319198
634259,290889
780788,50771
652855,259849
701487,179980
773097,62338
645823,270905
754383,91182
736041,121186
586827,367106
789019,31554
590699,360193
670141,228402
789227,30791
798884,14409
700601,175254
791165,23681
791675,22505
731440,123307
600807,341775
605327,333636
663281,235648
698608,176050
595722,349414
771292,53250
607293,329189
745750,94669
671352,219797
750210,85658
753998,78740
716713,141637
665079,229443
566400,397666
758571,69794
658767,240004
648508,257326
753986,76903
568032,394593
792308,9829
718039,136534
760913,62160
720230,131256
789885,10533
649620,252422
791156,7070
525081,467482
751667,73067
659966,231668
602844,331327
747962,77356
734697,97748
744661,78763
750319,67810
612854,310989
766675,37658
733460,96516
769007,33065
746889,72351
643252,256109
671233,206245
705282,145387
774315,21711
699999,153866
617699,300151
707325,138765
593448,343319
753906,53942
586499,355562
703668,143810
745462,68177
687163,173436
605813,320001
761571,36997
772896,16185
725498,100197
751038,53312
733877,84434
588321,350308
532975,451407
572881,378009
774414,7667
753757,45563
577537,368996
648864,237633
746880,56545
701914,139317
755924,39675
698001,146279
768139,16410
718766,107364
707269,127743
683653,171117
662152,210884
604577,317292
690122,158134
738814,67171
767968,12781
759520,27966
632768,264303
770289,7694
669558,195348
683449,168855
652917,225793
524884,465331
769233,7015
678265,177147
686665,161147
733772,71846
767994,6682
711468,110558
733451,67656
728894,76126
638834,247608
609240,303778
583501,352847
758268,18830
734538,64065
650103,225110
615858,289659
731026,68014
591758,335612
757642,15910
689485,146662
619440,281415
726278,74824
656379,209133
676044,169363
706414,109469
645279,227748
667426,183951
747552,26190
729192,60215
690800,134981
642372,229458
700447,113796
751299,11636
745362,22738
552196,408195
736746,37710
735809,38092
676929,155752
560389,390821
669122,170450
675320,156584
618768,271291
685181,135806
521954,468138
728023,46652
681375,141269
705334,91883
732912,34008
731055,36198
550098,409416
711667,74891
640109,222718
642426,217402
581115,344694
566590,374606
715200,65114
658449,182875
699972,96296
658760,182157
724704,43704
715028,62945
710198,72026
735150,19496
550011,408232
573788,358206
578062,349185
617386,266085
606981,287451
576743,350579
700788,86626
621576,254017
673611,142747
666150,158438
736864,5984
683599,118705
673050,140937
712120,56140
603586,289916
718970,39987
662612,160909
685546,110921
662643,160245
650990,184865
656015,173442
683284,113670
686199,104301
682275,112364
601029,291270
713732,42489
704272,61615
673730,128801
704694,59618
697148,75548
698735,71202
559284,381925
725384,11240
627155,230386
565300,368187
595861,299836
625569,233249
718563,25117
714435,33682
719507,20740
638556,202687
626848,228778
619994,243249
690572,83621
673205,122752
688771,86805
544759,412865
715648,25539
667635,133852
647994,178097
709107,39209
569326,356538
670878,124836
666665,133545
642494,188560
680382,101177
645274,179909
662233,140175
692624,68402
692284,68286
666381,128339
639075,189757
661565,137197
594292,294036
709081,24041
587247,309465
648558,164077
644921,172268
684048,79425
700761,39179
628956,208757
694734,51070
661735,129077
669398,109630
627017,211045
597880,280507
570878,344910
647890,159759
652508,147971
583009,315200
633815,191670
591010,295038
554650,382957
691867,48378
671328,97666
662511,118470
666530,108060
603860,261026
580589,317890
695753,35226
690714,46812
703911,11964
616678,226770
569486,343547
705470,6878
683150,61237
670499,90068
658214,120557
672102,85844
657948,121058
624221,205161
595597,276386
647351,146118
649690,138663
626462,197137
641069,160294
682917,54009
676231,70578
644247,151321
630037,186894
626878,194342
674804,72754
590602,285456
626004,195299
621216,207172
638224,162949
620501,208007
680500,53442
669793,79655
628840,183717
683656,41719
619286,207258
660671,99383
600070,256614
686685,30513
605201,242228
599770,255864
590623,279634
670422,70093
664715,80059
626900,180081
689358,13546
640050,144289
606281,232110
686873,14088
688130,9034
636254,148001
679104,31432
626513,172469
589644,272528
687264,6150
620162,188799
542941,399564
632203,154297
657668,83856
684371,7511
626646,166462
683033,9310
645525,113223
575577,307338
552112,372304
631778,148146
554764,363960
580802,289383
667071,45587
647831,97997
591024,258784
659746,61264
517277,468506
624614,161323
611074,199050
616718,182804
651465,82724
640532,112862
637060,119419
570646,311604
651648,73555
658030,54535
671022,16301
627418,143614
635057,119797
607604,200448
660561,43804
639509,102074
636015,111955
603236,209648
610666,187190
623981,145743
613365,177151
648303,71246
669627,6105
634819,111308
580620,273984
613890,171494
664546,16272
625531,135275
658640,33392
586602,252994
575450,287027
617129,157070
550135,363942
570199,301497
653778,41505
572576,293845
578698,274357
634284,100851
583316,258426
637883,86652
571375,295425
625300,125209
588641,240537
606581,183101
633654,97269
597309,211657
